Date,"Record Number","Record Type",Address,Description,"Permit Name",Status,"Short Notes",Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
05/03/2018,BB-201805185,"Residential New","740 AMSTERDAM AVE NE, ATLANTA GA 30306","CONSTRUCT NEW TWO STORY SFR","SPENCER LOVE HOMES - NEW SFR","CO Issued",,33.788191,-84.362853,1,rooftop,740,"Amsterdam Ave NE",,,Atlanta,GA,"Fulton County",30306,US,"City of Atlanta"
05/03/2018,BB-201803890,"Residential New","636 VERNON AVE SE, ATLANTA GA 30316","CONSTRUCT SINGLE FAMILY RESIDENCE WITH FINISHED ATTIC","NEW SFR AKA 667 JUNE BERRY LN SE","CO Issued",,33.737357,-84.356108,1,rooftop,636,"Vernon Ave SE",,,Atlanta,GA,"Fulton County",30316,US,"City of Atlanta"
05/03/2018,BB-201803813,"Residential New","198 HUTCHINSON ST NE, ATLANTA GA 30307","ERECT NEW DUPLEX","SPENCER LOVE HOMES -NEW DUPLEX","CO Issued",,33.758566,-84.340828,1,range_interpolation,198,"Hutchinson St NE",,,Atlanta,GA,"Dekalb County",30307,US,"TIGER/Line® dataset from the US Census Bureau"
05/03/2018,BB-201803259,"Residential New","1513 FOOTE ST NE, ATLANTA GA 00000","NEW SINGLE FAMILY HOME CONSTRUCTION","BEREAN PROPERTIES LLC.","CO Issued",,33.757471,-84.337968,1,rooftop,1513,"Foote St NE",,,Atlanta,GA,"Dekalb County",30307,US,"City of Atlanta"
05/03/2018,BB-201803254,"Residential New","4001 HAVERHILL DR NE, ATLANTA GA 30342","NEW SINGLE FAMILY RESIDENCE","NEW SFR LOT #12","CO Issued",,33.865839,-84.377526,1,rooftop,4001,"Haverhill Dr NE",,,Atlanta,GA,"Fulton County",30342,US,"City of Atlanta"
05/03/2018,BB-201803251,"Residential New","2765 TUPELO ST SE, ATLANTA GA 30317","CONSTRUCT NEW 2 STORY SINGLE FAMILY HOME WITH BASEMENT ON VACANT LOT , NEW DECK COVERED DECK AND DRIVEWAY.","2767 TUPELO STREET SE / AKA 2767 TUPELO","CO Issued",,33.748771,-84.296051,1,range_interpolation,2765,"Tupelo St SE",,,Atlanta,GA,"Dekalb County",30317,US,"TIGER/Line® dataset from the US Census Bureau"
05/02/2018,BB-201807222,"Residential New","4041 HAVERHILL DR NE, ATLANTA GA 30342","NEW SINGLE FAMILY RESIDENCE","NEW SFR LOT #6",Terminated,,33.866635,-84.377521,1,rooftop,4041,"Haverhill Dr NE",,,Atlanta,GA,"Fulton County",30342,US,"City of Atlanta"
05/02/2018,BB-201807221,"Residential New","4047 HAVERHILL DR NE, ATLANTA GA 30342","NEW SFR","NEW SFR LOT #5",Terminated,,33.866742,-84.377515,1,rooftop,4047,"Haverhill Dr NE",,,Atlanta,GA,"Fulton County",30342,US,"City of Atlanta"
05/02/2018,BB-201803218,"Residential New","412 ASHWOOD AVE SW, ATLANTA GA 30315","Construction of new SFR","New SFR",Issued,,33.704876,-84.402592,1,rooftop,412,"Ashwood Ave SW",,,Atlanta,GA,"Fulton County",30315,US,"City of Atlanta"
05/02/2018,BB-201803209,"Residential New","490 BLAKE AVE SE, ATLANTA GA 30316","CONSTRUCT NEW SINGLE FAMILY HOUSE WITH PORCHES,DETACHED GARAGE,DRIVEWAY,AND WALKS","BLAKE AVE PROJECT          NEW","CO Issued",,33.740727,-84.33817,1,range_interpolation,490,"Blake Ave SE",,,Atlanta,GA,"Dekalb County",30316,US,"TIGER/Line® dataset from the US Census Bureau"
05/02/2018,BB-201803208,"Residential New","486 BLAKE AVE SE, ATLANTA GA 30316","Construct SFR with porches, detached garage, driveway and walks","BLAKE AVE      NEW","CO Issued",,33.740662,-84.33801,1,rooftop,486,"Blake Ave SE",,,Atlanta,GA,"Dekalb County",30316,US,"City of Atlanta"
05/02/2018,BB-201803206,"Residential New","335 EPPINGTON DR NW, ATLANTA GA 30327","NEW 3 STORY RESIDENCE, COVERED PORCH, OUTDOOR FIREPLACE, 2 CAR GARAGE AND (BASEMENT IS UNFINISHED)","EPPINGTON DRIVE  PROJECT      / NEW","CO Issued",,33.879204,-84.398491,1,rooftop,335,"Eppington Dr NW",,,Atlanta,GA,"Fulton County",30327,US,"City of Atlanta"
04/30/2018,BB-201803167,"Residential New","719 FLORENCE PL NW, ATLANTA GA 30318","Construct new SFR","719 FLORENCE PLACE",Issued,,33.774568,-84.441633,1,rooftop,719,"Florence Pl NW",,,Atlanta,GA,"Fulton County",30318,US,"City of Atlanta"
04/30/2018,BB-201803166,"Residential New","1123 PRINCESS AVE SW, ATLANTA GA 30310","Construction of new SFR,front porch, deck and fireplace6/4/2021:PERMIT EXTENTION AS PER KIMBERLY CRAIG FOR 30 DAYS.","PRINCESS PROJECT     NEW","CO Issued",,33.724274,-84.42555,1,rooftop,1123,"Princess Ave SW",,,Atlanta,GA,"Fulton County",30310,US,"City of Atlanta"
04/30/2018,BB-201803164,"Residential New","163 VANIRA AVE SE, ATLANTA GA 30315","Construction of new SFR","VANIRA PROJECT      NEW","CO Issued",,33.729132,-84.382538,1,rooftop,163,"Vanira Ave SE",,,Atlanta,GA,"Fulton County",30315,US,"City of Atlanta"
04/30/2018,BB-201803156,"Residential New","934 WINALL DOWN RD NE, ATLANTA GA 30319","CONSTRUCT NEW SINGLE FAMILY RESIDENCE, BASEMENT, 2 GARAGES, AND FIREPLACE","WINALL DOWN RD   NEW","CO Issued",,33.864828,-84.356875,1,rooftop,934,"Winall Down Rd NE",,,Atlanta,GA,"Fulton County",30319,US,"City of Atlanta"
04/27/2018,BB-201803129,"Residential New","4035 HAVERHILL DR NE, ATLANTA GA 30342","Lot 7 - Construction of new SFR","New SFR - Lot 7",Closed,,33.866511,-84.377517,1,rooftop,4035,"Haverhill Dr NE",,,Atlanta,GA,"Fulton County",30342,US,"City of Atlanta"
04/27/2018,BB-201803128,"Residential New","4027 HAVERHILL DR NE, ATLANTA GA 30342","Lot 8 - Construction of new SFR","New SFR - Lot 8",Closed,,33.866396,-84.377529,1,rooftop,4027,"Haverhill Dr NE",,,Atlanta,GA,"Fulton County",30342,US,"City of Atlanta"
04/27/2018,BB-201803117,"Residential New","3980 RANDALL MILL RD NW, ATLANTA GA 30327","NEW SINGLE FAMILY RESIDENCE","NEW SFR","CO Issued",,33.86159,-84.42677,1,rooftop,3980,"Randall Mill Rd NW",,,Atlanta,GA,"Fulton County",30327,US,"City of Atlanta"
04/27/2018,BB-201803111,"Residential New","136 HILLSIDE AVE SE, ATLANTA GA 30315","Construct new 2-story SFR, porch and deck","HILLSIDE PROJECT    NEW","CO Issued",,33.704231,-84.383594,1,rooftop,136,"Hillside Ave SE",,,Atlanta,GA,"Fulton County",30315,US,"City of Atlanta"
04/27/2018,BB-201803110,"Residential New","140 HILLSIDE AVE SE, ATLANTA GA 30315","Construct new 1-story SFR, rear deck and front porch","HILLSIDE PROJECT          NEW","CO Issued",,33.704244,-84.383404,1,rooftop,140,"Hillside Ave SE",,,Atlanta,GA,"Fulton County",30315,US,"City of Atlanta"
04/26/2018,BB-201803099,"Residential New","504 IVY PRESERVE CT NE, ATLANTA GA 30342","ERECT NEW SINGLE FAMILY HOUSE ON VACANT LOT","NEW SFR","CO Issued",,33.85882,-84.370865,1,rooftop,504,"Ivy Preserve Ct NE",,,Atlanta,GA,"Fulton County",30342,US,"City of Atlanta"
04/26/2018,BB-201803093,"Residential New","7 BROWN AVE SE, ATLANTA GA 30315","Construct new SFR with front and side porches.","BROWN AVE PROJECT      NEW","CO Issued",,33.713398,-84.388057,1,rooftop,7,"Brown Ave SE",,,Atlanta,GA,"Fulton County",30315,US,"City of Atlanta"
04/26/2018,BB-201803079,"Residential New","493 ATLANTA AVE SE, ATLANTA GA 30315","New 2 story SFR with basement and attic","New SFR",Issued,,33.72992,-84.371297,1,rooftop,493,"Atlanta Ave SE",,,Atlanta,GA,"Fulton County",30315,US,"City of Atlanta"
04/26/2018,BB-201803077,"Residential New","503 BISMARK RD NE, ATLANTA GA 30324","Construct new 3 story SFR","New SFR","CO Issued",,33.811017,-84.364945,1,rooftop,503,"Bismark Rd NE",,,Atlanta,GA,"Fulton County",30324,US,"City of Atlanta"
04/25/2018,BB-201803183,"Residential New","64 JOHNSON RD NW, ATLANTA GA 30318","CONSTRUCT A NEW  2 STORY SINGLE FAMILY RESIDENCE","STONO NEW SFR",Expired,,33.782722,-84.45336,1,rooftop,64,"Johnson Rd NW",,,Atlanta,GA,"Fulton County",30318,US,"City of Atlanta"
04/25/2018,BB-201803054,"Residential New","2411 JONESBORO RD SE, ATLANTA GA 30315","NEW SINGLE FAMILY RESIDENCE","NEW SFR LOT 14","CO Issued",,33.688073,-84.366007,1,rooftop,2411,"Jonesboro Rd SE",,,Atlanta,GA,"Fulton County",30315,US,"City of Atlanta"
04/25/2018,BB-201803042,"Residential New","4710 MILLBROOK DR NW, ATLANTA GA 30327","Construct new SFR, new driveway, covered porch w/ patio below. New deck and walkway.","VETTER RESIDENCE         NEW","CO Issued",,33.883549,-84.404169,1,rooftop,4710,"Millbrook Dr NW",,,Atlanta,GA,"Fulton County",30327,US,"City of Atlanta"
04/25/2018,BB-201803034,"Residential New","4187 WOODLAND PARK DR SW, ATLANTA GA 0","CONSTRUCTION OF A SINGLE FAMILY RESIDENCE","NEW SFR","CO Issued",,33.755228,-84.524448,1,rooftop,4187,"Woodland Park Dr SW",,,Atlanta,GA,"Fulton County",30331,US,Fulton
04/24/2018,BB-201806104,"Residential New","759 MARTIN ST SE, ATLANTA GA 30315","Construction of new 2 STORY SFR W/ATTIC & 2DECKS","159 MARTIN NSF",Closed,,33.733845,-84.384407,1,rooftop,759,"Martin St SE",,,Atlanta,GA,"Fulton County",30315,US,"City of Atlanta"
04/23/2018,BB-201804900,"Residential New","642 FAIRBURN RD NW, ATLANTA GA 30331","Construction of new SFR on existing foundation.12/8/2020 Approved by Gregory Pace to continue issuance. C.Stinson","WATSON New SFR",Issued,,33.77296,-84.500552,1,rooftop,642,"Fairburn Rd NW",,,Atlanta,GA,"Fulton County",30331,US,"City of Atlanta"
04/23/2018,BB-201802899,"Residential New","1005 BIRCH ST SW, ATLANTA GA 30310","NEW CONSTRUCTION 2 STORY RESIDENTIAL  HOME","TRADE WINS  PROJECT    NEW","CO Issued",,33.705623,-84.421264,1,rooftop,1005,"Birch St SW",,,Atlanta,GA,"Fulton County",30310,US,"City of Atlanta"
04/23/2018,BB-201802879,"Residential New","1941 FELKER WARD ST NW, ATLANTA GA 30318","CONSTRUCT NEW SINGLE FAMILY RESIDENCE 3 STORY INCLUDING BASEMENT. COVERED PORCH, GARAGE AND FIREPLACE","CLOUD 9 DEVELOPMENT    NEW","CO Issued",,33.808736,-84.470654,1,rooftop,1941,"Felker Ward St NW",,,Atlanta,GA,"Fulton County",30318,US,"City of Atlanta"
04/18/2018,BB-201901389,"Residential New","772 CASCADE AVE SW, ATLANTA GA 30310","CONSTRUCT NEW SINGLE FAMILY RESIDENCE BUILT ON PARTIAL CRAWL SPACE/BASEMENT","NEW SINGLE FAMILY -CO-",Issued,,33.734194,-84.436603,1,rooftop,772,"Cascade Ave SW",,,Atlanta,GA,"Fulton County",30310,US,"City of Atlanta"
04/18/2018,BB-201802945,"Residential New","1799 LANGSTON AVE SW, ATLANTA GA 30310","NEW CONSTRUCTION  RESIDENTIAL HOME","1799 LANGSTON NEW CONSTRUCTION  RESIDENTIAL HOME","CO Issued",,33.705607,-84.420925,1,rooftop,1799,"Langston Ave SW",,,Atlanta,GA,"Fulton County",30310,US,"City of Atlanta"
04/18/2018,BB-201802794,"Residential New","542 ORME CIR NE, ATLANTA GA 00000","NEW SINGLE FAMILY RESIDENCE W GARAGE AND DECK","NEW SFR",Terminated,,33.787323,-84.369882,1,rooftop,542,"Orme Cir NE",,,Atlanta,GA,"Fulton County",30306,US,"City of Atlanta"
04/18/2018,BB-201802791,"Residential New","1907 KINGS CROSS NW, ATLANTA GA 30318","CONSTRUCTION OF A NEW SINGLE THREE STORY FAMILY RESIDENCE, GARAGE, PORCH UPPER AND LOWER","WESTSIDE STATION    NEW",Closed,,33.81104,-84.452646,1,rooftop,1907,"Kings Cross NW",,,Atlanta,GA,"Fulton County",30318,US,"City of Atlanta"
04/18/2018,BB-201802790,"Residential New","1916 RED EAGLE WALK NW, ATLANTA GA 30318","Construct new SFR three story home, Westside Station - Oakland I-C , lot 8, upper and lower porch, garage","WESTSIDE STATION   NEW   Westside Station- Oakland I-C, Lot 8","CO Issued",,33.792005,-84.442778,0.33,place,,,,,Atlanta,GA,"Fulton County",30318,US,"TIGER/Line® dataset from the US Census Bureau"
04/18/2018,BB-201802789,"Residential New","1919 KINGS CROSS NW, ATLANTA GA 30318","CONSTRUCTION OF A NEW SINGLE FAMILY RESIDENCE, GARAGE, COVERED PORCH UPPER AND LOWER","WESTSIDE STATION PROJECT   NEW","CO Issued",,33.811236,-84.452985,1,rooftop,1919,"Kings Cross NW",,,Atlanta,GA,"Fulton County",30318,US,"City of Atlanta"
04/18/2018,BB-201802787,"Residential New","516 BROADVIEW LN NE, ATLANTA GA 30324","BROADVIEW PLACE, LOT 122: NEW 4 STORY SFR (LC)   ****** PERMIT CREATED WRONG---BB-201803113 IS NEW BB #*****LD #20150061SAP-15-007","BROADVIEW PLACE, LOT 122 (LC)",Terminated,,33.821774,-84.36341,0.63,nearest_rooftop_match,603,"Broadview Pl NE",,,Atlanta,GA,"Fulton County",30324,US,"City of Atlanta"
04/18/2018,BB-201802762,"Residential New","208 1ST AVE SE, lot 1, ATLANTA GA 30317","Construct new two story SFR, detached garage, porch front and rear.   Lot Lot 1","GROVE PARK NEW  HOMES  -2330 MERRILEE LANE","CO Issued",,33.748039,-84.310774,1,rooftop,208,"1st Ave SE",Lot,1,Atlanta,GA,"Dekalb County",30317,US,Dekalb
04/17/2018,BB-201803872,"Residential New","4 NACOOCHEE PL NW, ATLANTA GA 30305","Construct new 2-story SFR w/basement and attached garage.","WATSON -New SFR",Issued,,33.819717,-84.391901,1,rooftop,4,"Nacoochee Pl NW",,,Atlanta,GA,"Fulton County",30305,US,"City of Atlanta"
04/17/2018,BB-201802931,"Residential New","1631 STANWOOD AVE SE, ATLANTA GA 30317","Construct new SFR","New SFR",Issued,,33.751742,-84.334149,1,rooftop,1631,"Stanwood Ave SE",,,Atlanta,GA,"Dekalb County",30317,US,"City of Atlanta"
04/17/2018,BB-201802741,"Residential New","1233 SWIMS VALLEY DR NW, ATLANTA GA 30327","Construct new SFR with attached 3-car garage, front and back porch, lower and upper basement, fireplace,  Retaining walls and misc site work","NORDELLI PROJECT   NEW","CO Issued",,33.878159,-84.427766,1,rooftop,1233,"Swims Valley Dr NW",,,Atlanta,GA,"Fulton County",30327,US,"City of Atlanta"
04/17/2018,BB-201802730,"Residential New","188 PEACHTREE WAY NE, ATLANTA GA 30305","Construct new SFR with pool,driveway,fence,and retaining wall","New SFR",Complete,,33.827291,-84.381093,1,rooftop,188,"Peachtree Way NE",,,Atlanta,GA,"Fulton County",30305,US,"City of Atlanta"
04/17/2018,BB-201802728,"Residential New","1989 HALEY WALK NW, ATLANTA GA 30318","CONSTRUCTION OF NEW SINGLE FAMILY RESIDENCE WITH 2 MASTER SUITES ONE ON MAIN LEVEL","WESTSIDE STATION-MILHOUSE-A LOT 46","CO Issued",,33.792005,-84.442778,0.33,place,,,,,Atlanta,GA,"Fulton County",30318,US,"TIGER/Line® dataset from the US Census Bureau"
04/17/2018,BB-201802726,"Residential New","1650 SOUTH OLYMPIAN WAY SW, ATLANTA GA 30310","NEW CONSTRUCTION   SFR ON EXISITNG FOUNDATION","OLYMPIAN WAY - NEW SFR","CO Issued",,33.735744,-84.441786,1,rooftop,1650,"S Olympian Way SW",,,Atlanta,GA,"Fulton County",30310,US,"City of Atlanta"
04/17/2018,BB-201802713,"Residential New","670 MCDONALD ST SE, ATLANTA GA 30312","ERECT NEW SINGLE FAMILY RESIDENCE, DECK AND PORCH","MC DONALD PROJECT     NEW","CO Issued",,33.74622,-84.365551,1,rooftop,670,"McDonald St SE",,,Atlanta,GA,"Fulton County",30312,US,"City of Atlanta"
04/16/2018,BB-201802710,"Residential New","1441 FUNSTON ST SE, ATLANTA GA 30315","ERECT NEW SINGLE FAMILY RESIDENCE WITH FINISHED BASEMENT","NEW SFR","CO Issued",,33.715038,-84.365767,1,rooftop,1441,"Funston St SE",,,Atlanta,GA,"Fulton County",30315,US,"City of Atlanta"
04/16/2018,BB-201802700,"Residential New","572 RANKIN ST NE, ATLANTA GA 30308","New single family residence - erect portion of 2nd story on new and remaining walls on 1st floor and foundation.  New terrace level with garage and floor area and two story addition in rear on new foundation.","Patel/Amin New SFR","CO Issued",,33.767625,-84.368468,1,rooftop,572,"Rankin St NE",,,Atlanta,GA,"Fulton County",30308,US,"City of Atlanta"
04/16/2018,BB-201802697,"Residential New","2565 PAUL AVE NW, ATLANTA GA 30318","BUILDING NEW 3 STORY RESIDENTIAL","2565 PAUL AVE 3 STORY NEW",Closed,,33.820347,-84.471238,1,rooftop,2565,"Paul Ave NW",,,Atlanta,GA,"Fulton County",30318,US,"City of Atlanta"
04/16/2018,BB-201802696,"Residential New","1684 JOBETH AVE SE, ATLANTA GA 30316","Erect new two story single family residence with attached garage - permit to complete construction on expired permit BB-201608070.","ABEBE New SFR","CO Issued",,33.733088,-84.332583,1,rooftop,1684,"Jobeth Ave SE",,,Atlanta,GA,"Dekalb County",30316,US,"City of Atlanta"
04/16/2018,BB-201802686,"Residential New","868 MERCER ST SE, ATLANTA GA 30316","ERECT NEW SINGLE FAMILY RESIDENCE","SINGLE FAMILY RESIDENCE       NEW","CO Issued",,33.735775,-84.359119,1,rooftop,868,"Mercer St SE",,,Atlanta,GA,"Fulton County",30316,US,"City of Atlanta"
04/13/2018,BB-201802667,"Residential New","342 ST JOHNS AVE SW, ATLANTA GA 30315","CONSTRUCTION OF A NEW SINGLE FAMILY RESIDENCE","NEW SFR",Complete,,33.700804,-84.400202,1,rooftop,342,"St John Ave SW",,,Atlanta,GA,"Fulton County",30315,US,"City of Atlanta"
04/13/2018,BB-201802645,"Residential New","1460 HARDEE ST NE, ATLANTA GA 30307","NEW 2 STORY SINGLE FAMILY RESIDENCE, WITH ROOF TOP DECK","THURMAN RESIDENCE","CO Issued",,33.755579,-84.339787,1,rooftop,1460,"Hardee St NE",,,Atlanta,GA,"Dekalb County",30307,US,"City of Atlanta"
04/12/2018,BB-201802598,"Residential New","1602 KENMORE ST SW, ATLANTA GA 30311","Repair fire damage; replace windows and doors in-kind, repair fire damage on roof, replace kitchen fixtures and cabinets.","HOLLIS -Fire Damage repair",Expired,,33.723711,-84.440843,1,rooftop,1602,"Kenmore St SW",,,Atlanta,GA,"Fulton County",30311,US,"City of Atlanta"
04/12/2018,BB-201802588,"Residential New","3418 CASCADE PARC BLVD SW, ATLANTA GA 30311","Construct new 2 story SFR","New SFR LOT 09, 3418 CASCADE PARC","CO Issued",,33.703042,-84.496683,0.67,nearest_rooftop_match,3354,"Cascade Parc Blvd SW",,,Atlanta,GA,"Fulton County",30311,US,"City of Atlanta"
04/11/2018,BB-201802530,"Residential New","979 FERN AVE SE, ATLANTA GA 30315","New SFR on existing foundation","New SFR","CO Issued",,33.727742,-84.385412,1,rooftop,979,"Fern Ave SE",,,Atlanta,GA,"Fulton County",30315,US,"City of Atlanta"
04/11/2018,BB-201802527,"Residential New","3398 CASCADE PARC BLVD SW, ATLANTA GA 30311","Construct new 2 story SFR-lot 4","New SFR LOT 04, 3398 CASCADE PARC","CO Issued",,33.700074,-84.496311,1,range_interpolation,3398,"Cascade Parc Blvd SW",,,Atlanta,GA,"Fulton County",30311,US,"TIGER/Line® dataset from the US Census Bureau"
04/11/2018,BB-201802522,"Residential New","3422 CASCADE PARC BLVD SW, ATLANTA GA 30311","CONSTRUCTION OF NEW 2 STORY SINGLE FAMILY RESIDENCE-LOT 10","New SFR LOT 10, 3422 CASCADE PARC","CO Issued",,33.703042,-84.496683,0.66,nearest_rooftop_match,3354,"Cascade Parc Blvd SW",,,Atlanta,GA,"Fulton County",30311,US,"City of Atlanta"
04/11/2018,BB-201802521,"Residential New","3437 CASCADE PARC BLVD SW, ATLANTA GA 30311","CONSTRUCTION OF NEW SINGLE FAMILY RESIDENCE-LOT 21","New SFR LOT 21, 3437 CASCADE PARC","CO Issued",,33.698684,-84.496296,0.6,street_center,,"Cascade Parc Blvd SW",,,Atlanta,GA,"Fulton County",30311,US,"TIGER/Line® dataset from the US Census Bureau"
04/11/2018,BB-201802520,"Residential New","3417 CASCADE PARC BLVD SW, ATLANTA GA 30311","ERECT NEW SINGLE FAMILY RESIDENCE-LOT 26","New SFR LOT 26, 3417 CASCADE PARC","CO Issued",,33.703042,-84.496683,0.67,nearest_rooftop_match,3354,"Cascade Parc Blvd SW",,,Atlanta,GA,"Fulton County",30311,US,"City of Atlanta"
04/11/2018,BB-201802519,"Residential New","3433 CASCADE PARC BLVD SW, ATLANTA GA 30311","ERECT NEW SINGLE FAMILY RESIDENCE-LOT 22","New SFR LOT 22, 3433 CASCADE PARC","CO Issued",,33.698684,-84.496296,0.6,street_center,,"Cascade Parc Blvd SW",,,Atlanta,GA,"Fulton County",30311,US,"TIGER/Line® dataset from the US Census Bureau"
04/11/2018,BB-201802518,"Residential New","3445 CASCADE PARC BLVD SW, ATLANTA GA 30311","ERECT NEW SINGLE FAMILY RESIDENCE-LOT 19","New SFR LOT 19, 3545 CASCADE PARC","CO Issued",,33.662397,-84.642433,0.61,nearest_rooftop_match,3475,"Cascade Palmetto Hwy SW",,,Atlanta,GA,"Fulton County",30331,US,Fulton
04/11/2018,BB-201802517,"Residential New","89 TURMAN AVE SE, ATLANTA GA 30315","CONSTRUCTION OF A NEW SINGLE FAMILY RESIDENCE WITH FRONT PORCH AND SIDE LANDING AND NO GARAGE","NEW SFR",Complete,,33.708828,-84.384747,1,rooftop,89,"Turman Ave SE",,,Atlanta,GA,"Fulton County",30315,US,"City of Atlanta"
04/11/2018,BB-201802515,"Residential New","3429 CASCADE PARC BLVD SW, ATLANTA GA 30311","ERECT NEW SINGLE FAMILY RESIDENCE-LOT 23","New SFR LOT 23, 3429 CASCADE PARC","CO Issued",,33.698684,-84.496296,0.6,street_center,,"Cascade Parc Blvd SW",,,Atlanta,GA,"Fulton County",30311,US,"TIGER/Line® dataset from the US Census Bureau"
04/11/2018,BB-201802514,"Residential New","3140 TYLERTON DR SW, ATLANTA GA 30311","New SFR Lot 18","New SFR LOT 18, 3449 CASCADE PARC","CO Issued",,33.700934,-84.497105,1,rooftop,3140,"Tylerton Dr SW",,,Atlanta,GA,"Fulton County",30311,US,"City of Atlanta"
04/11/2018,BB-201802513,"Residential New","3441 CASCADE PARC BLVD SW, ATLANTA GA 30311","ERECT NEW SINGLE FAMILY RESIDENCE-LOT 20","New SFR LOT 20, 3441 CASCADE PARC",Complete,,33.662397,-84.642433,0.6,nearest_rooftop_match,3475,"Cascade Palmetto Hwy SW",,,Atlanta,GA,"Fulton County",30331,US,Fulton
04/11/2018,BB-201802509,"Residential New","1599 HARBIN RD SW, ATLANTA GA 30311","CONSTRUCTION OF A NEW SINGLE FAMILY RESIDENCE","NEW SFR","CO Issued",,33.71242,-84.484603,1,rooftop,1599,"Harbin Rd SW",,,Atlanta,GA,"Fulton County",30311,US,"City of Atlanta"
04/10/2018,BB-201802751,"Residential New","1104 ROXBORO DR NE, ATLANTA GA 30324","Construct new SFR w/basement, garage, partly unfinished attic","New SFR","CO Issued",,33.838972,-84.351632,1,rooftop,1104,"Roxboro Dr NE",,,Atlanta,GA,"Fulton County",30324,US,"City of Atlanta"
04/10/2018,BB-201802473,"Residential New","1930 WESTSIDE BLVD NW, ATLANTA GA 30318","Construct new SFR","Westside Station- Madison ID, Lot 31","CO Issued",,33.792005,-84.442778,0.33,place,,,,,Atlanta,GA,"Fulton County",30318,US,"TIGER/Line® dataset from the US Census Bureau"
